,time_period,model_type,clf,parameters,auc-roc,p_at_1,p_at_2,p_at_5,p_at_10,p_at_20,p_at_30,p_at_50,r_at_1,r_at_2,r_at_5,r_at_10,r_at_20,r_at_30,r_at_50,f1_at_1,f1_at_2,f1_at_5,f1_at_10,f1_at_20,f1_at_30,f1_at_50
32,train_test_data_period_1,SVM,"LinearSVC(C=1, class_weight=None, dual=False, fit_intercept=True,
     intercept_scaling=1, loss='squared_hinge', max_iter=1000,
     multi_class='ovr', penalty='l2', random_state=0, tol=0.0001,
     verbose=0)","{'C': 0.01, 'penalty': 'l1'}",0.5714282147394371,0.3146551724137931,0.3254310344827586,0.3098106712564544,0.3055077452667814,0.31447623144762316,0.3058503011184399,0.28596008258774946,0.012599240593717639,0.026061442871936485,0.06213324128408699,0.12254055919917156,0.25232999654815325,0.3681394546082154,0.5736969278564031,0.0242283438433455,0.04825822946628315,0.10350776308223118,0.17491993101749198,0.27999616968304125,0.3341165413533834,0.3816741302101274
33,train_test_data_period_1,SVM,"LinearSVC(C=1, class_weight=None, dual=False, fit_intercept=True,
     intercept_scaling=1, loss='squared_hinge', max_iter=1000,
     multi_class='ovr', penalty='l2', random_state=0, tol=0.0001,
     verbose=0)","{'C': 0.01, 'penalty': 'l2'}",0.5726387046512993,0.3232758620689655,0.33836206896551724,0.3123924268502582,0.3085197934595525,0.31447623144762316,0.3054201319185546,0.286906400550585,0.012944425267518123,0.027096996893337937,0.06265101829478771,0.12374870555747325,0.25232999654815325,0.3676216775975147,0.5755954435623059,0.024892134085628945,0.050175775007989774,0.10437032777458309,0.17664449371766444,0.27999616968304125,0.33364661654135336,0.38293719141118376
34,train_test_data_period_1,SVM,"LinearSVC(C=1, class_weight=None, dual=False, fit_intercept=True,
     intercept_scaling=1, loss='squared_hinge', max_iter=1000,
     multi_class='ovr', penalty='l2', random_state=0, tol=0.0001,
     verbose=0)","{'C': 0.1, 'penalty': 'l1'}",0.5736351005625755,0.3275862068965517,0.3146551724137931,0.3132530120481928,0.31153184165232356,0.31877823187782317,0.3061370805850301,0.2862181693048864,0.013117017604418364,0.025198481187435277,0.06282361063168795,0.12495685191577494,0.2557818432861581,0.36848463928201586,0.5742147048671039,0.02522402920677066,0.04666027484819431,0.1046578493387004,0.17836905641783687,0.2838264866417696,0.3344298245614035,0.3820186014467792
35,train_test_data_period_1,SVM,"LinearSVC(C=1, class_weight=None, dual=False, fit_intercept=True,
     intercept_scaling=1, loss='squared_hinge', max_iter=1000,
     multi_class='ovr', penalty='l2', random_state=0, tol=0.0001,
     verbose=0)","{'C': 0.1, 'penalty': 'l2'}",0.5727453511709204,0.31896551724137934,0.33405172413793105,0.31153184165232356,0.3111015490533563,0.31404603140460313,0.3058503011184399,0.28742257398485893,0.01277183293061788,0.026751812219537454,0.06247842595788747,0.12478425957887469,0.2519848118743528,0.3681394546082154,0.5766309975837073,0.024560238964487217,0.04953659316075424,0.10408280621046577,0.17812269031781228,0.27961313798716847,0.3341165413533834,0.3836261338844873
36,train_test_data_period_1,SVM,"LinearSVC(C=1, class_weight=None, dual=False, fit_intercept=True,
     intercept_scaling=1, loss='squared_hinge', max_iter=1000,
     multi_class='ovr', penalty='l2', random_state=0, tol=0.0001,
     verbose=0)","{'C': 1, 'penalty': 'l1'}",0.5737875502049492,0.3232758620689655,0.3168103448275862,0.31153184165232356,0.31368330464716004,0.31877823187782317,0.3065672497849154,0.2864762560220234,0.012944425267518123,0.02537107352433552,0.06247842595788747,0.12581981360027614,0.2557818432861581,0.36900241629271663,0.5747324818778047,0.024892134085628945,0.046979865771812075,0.10408280621046577,0.17960088691796008,0.2838264866417696,0.3348997493734336,0.38236307268343095
37,train_test_data_period_1,SVM,"LinearSVC(C=1, class_weight=None, dual=False, fit_intercept=True,
     intercept_scaling=1, loss='squared_hinge', max_iter=1000,
     multi_class='ovr', penalty='l2', random_state=0, tol=0.0001,
     verbose=0)","{'C': 1, 'penalty': 'l2'}",0.5728688772092244,0.3146551724137931,0.33405172413793105,0.31153184165232356,0.3111015490533563,0.31383093138309315,0.3061370805850301,0.28759463179628353,0.012599240593717639,0.026751812219537454,0.06247842595788747,0.12478425957887469,0.25181221953745253,0.36848463928201586,0.5769761822575078,0.0242283438433455,0.04953659316075424,0.10408280621046577,0.17812269031781228,0.279421622139232,0.3344298245614035,0.38385578137558846
38,train_test_data_period_1,KNN,"KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=10, p=2,
           weights='distance')","{'n_neighbors': 5, 'weights': 'uniform'}",0.5177942462022269,0.28879310344827586,0.14439655172413793,0.31841652323580033,0.17685025817555938,0.30114003011400303,0.21293375394321767,0.2663454920853407,0.01156368657231619,0.01156368657231619,0.0638591646530894,0.0709354504659993,0.2416292716603383,0.2562996202968588,0.5343458750431481,0.022236973116495185,0.02141259188239054,0.10638297872340424,0.10125646711012563,0.26812218711098346,0.23261278195488724,0.35549431622459526
39,train_test_data_period_1,KNN,"KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=10, p=2,
           weights='distance')","{'n_neighbors': 5, 'weights': 'distance'}",0.5171814464997969,0.3232758620689655,0.25862068965517243,0.2693631669535284,0.28184165232358005,0.27554312755431276,0.2635503297963866,0.2580006882312457,0.012944425267518123,0.020711080428028994,0.05402140144977563,0.11304798066965827,0.22109078356920953,0.3172247152226441,0.5176044183638246,0.024892134085628945,0.038350910834132314,0.08999424956871765,0.16136979551613698,0.24533180120654982,0.28790726817042606,0.34435641290618896
40,train_test_data_period_1,KNN,"KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=10, p=2,
           weights='distance')","{'n_neighbors': 10, 'weights': 'uniform'}",0.5181707474757159,0.21982758620689655,0.21336206896551724,0.1523235800344234,0.22762478485370052,0.301355130135513,0.21121307714367651,0.33129731589814176,0.008802209181912324,0.017086641353123922,0.03054884363134277,0.09130134622022783,0.24180186399723852,0.2542285122540559,0.6646530894028305,0.01692665117822768,0.031639501438159155,0.05089131684876366,0.13032766691303277,0.2683137029589199,0.23073308270676693,0.44218624411528307
41,train_test_data_period_1,KNN,"KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=10, p=2,
           weights='distance')","{'n_neighbors': 10, 'weights': 'distance'}",0.5197825437416855,0.28448275862068967,0.28663793103448276,0.2676419965576592,0.27667814113597244,0.27769412776941277,0.26412388872956694,0.25946317962835513,0.011391094235415948,0.022954780807732136,0.053676216775975144,0.11097687262685536,0.22281670693821196,0.3179150845702451,0.5205384880911288,0.02190507799535347,0.04250559284116331,0.08941920644048304,0.15841340231584133,0.24724695968591404,0.28853383458646614,0.3463084165805489
42,train_test_data_period_1,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 0.01, 'penalty': 'l1'}",0.5621224085291269,0.375,0.36637931034482757,0.3055077452667814,0.29259896729776247,0.299634329963433,0.29839403498709494,0.28355127322780455,0.015015533310321022,0.029340697273041078,0.06127027959958578,0.11736278909216431,0.24042112530203658,0.3591646530894028,0.5688643424231964,0.028874875539329572,0.05433045701502078,0.10207015526164462,0.1675289480167529,0.2667815761754285,0.3259711779448622,0.3784590653347112
43,train_test_data_period_1,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 0.01, 'penalty': 'l2'}",0.5688379848619494,0.34051724137931033,0.34698275862068967,0.31669535283993117,0.306368330464716,0.3090987309098731,0.3039862345856037,0.2860461114934618,0.013634794615119088,0.0277873662409389,0.06351397997928893,0.12288574387297203,0.2480151881256472,0.3658957542285122,0.5738695201933034,0.026219714570195816,0.05145413870246085,0.10580793559516966,0.17541266321754126,0.27520827348463084,0.33208020050125314,0.3817889539556781
44,train_test_data_period_1,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 0.1, 'penalty': 'l1'}",0.5728592360078678,0.31896551724137934,0.3232758620689655,0.3072289156626506,0.3098106712564544,0.31662723166272316,0.30556352165184975,0.2867343427391604,0.01277183293061788,0.025888850535036246,0.06161546427338626,0.12426648256817398,0.2540559199171557,0.3677942699344149,0.5752502588885053,0.024560238964487217,0.04793863854266539,0.10264519838987923,0.17738359201773837,0.28191132816240544,0.33380325814536344,0.38270754392008266
45,train_test_data_period_1,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 0.1, 'penalty': 'l2'}",0.5708903049226215,0.34051724137931033,0.34913793103448276,0.32099827882960413,0.3102409638554217,0.3142611314261131,0.3064238600516203,0.2864762560220234,0.013634794615119088,0.027959958577839145,0.06437694166379013,0.12443907490507422,0.25215740421125304,0.36882982395581637,0.5747324818778047,0.026219714570195816,0.05177372962607861,0.10724554341575619,0.177629958117763,0.2798046538351049,0.33474310776942356,0.38236307268343095
46,train_test_data_period_1,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 1, 'penalty': 'l1'}",0.5736378594294251,0.33189655172413796,0.3146551724137931,0.3098106712564544,0.31153184165232356,0.3179178317917832,0.3054201319185546,0.2864762560220234,0.013289609941318605,0.025198481187435277,0.06213324128408699,0.12495685191577494,0.25509147393855713,0.3676216775975147,0.5747324818778047,0.02555592432791238,0.04666027484819431,0.10350776308223118,0.17836905641783687,0.28306042325002395,0.33364661654135336,0.38236307268343095
47,train_test_data_period_1,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 1, 'penalty': 'l2'}",0.571133015986516,0.3448275862068966,0.35129310344827586,0.3218588640275387,0.3111015490533563,0.3149064314906431,0.30513335245196443,0.2867343427391604,0.013807386952019331,0.028132550914739384,0.06454953400069037,0.12478425957887469,0.25267518122195376,0.36727649292371417,0.5752502588885053,0.026551609691337536,0.052093320549696384,0.1075330649798735,0.17812269031781228,0.28037920137891414,0.3333333333333333,0.38270754392008266
48,train_test_data_period_1,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 10, 'penalty': 'l1'}",0.5736829308097158,0.3275862068965517,0.3146551724137931,0.3098106712564544,0.3123924268502582,0.31813293181329316,0.3052767421852595,0.2865622849277357,0.013117017604418364,0.025198481187435277,0.06213324128408699,0.12530203658957542,0.2552640662754574,0.3674490852606144,0.5749050742147048,0.02522402920677066,0.04666027484819431,0.10350776308223118,0.17886178861788615,0.28325193909796037,0.33348997493734334,0.3824778964289815
49,train_test_data_period_1,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 10, 'penalty': 'l2'}",0.571007413381766,0.3448275862068966,0.35344827586206895,0.3218588640275387,0.3098106712564544,0.31447623144762316,0.3061370805850301,0.2865622849277357,0.013807386952019331,0.028305143251639627,0.06454953400069037,0.12426648256817398,0.25232999654815325,0.36848463928201586,0.5749050742147048,0.026551609691337536,0.05241291147331416,0.1075330649798735,0.17738359201773837,0.27999616968304125,0.3344298245614035,0.3824778964289815
50,train_test_data_period_1,BG,"BaggingClassifier(base_estimator=None, bootstrap=True,
         bootstrap_features=False, max_features=1.0, max_samples=1.0,
         n_estimators=50, n_jobs=1, oob_score=False, random_state=None,
         verbose=0, warm_start=False)",{'n_estimators': 10},0.5587721948860378,0.1724137931034483,0.3577586206896552,0.3244406196213425,0.2895869191049914,0.2768337276833728,0.2624032119300258,0.3158121128699243,0.0069036934760096655,0.02865032792544011,0.0650673110113911,0.11615464273386261,0.22212633759061098,0.31584397652744217,0.6335864687607871,0.013275804845668768,0.0530520933205497,0.10839562967222544,0.16580438531658045,0.24648089629416836,0.28665413533834583,0.4215179699161787
51,train_test_data_period_1,BG,"BaggingClassifier(base_estimator=None, bootstrap=True,
         bootstrap_features=False, max_features=1.0, max_samples=1.0,
         n_estimators=50, n_jobs=1, oob_score=False, random_state=None,
         verbose=0, warm_start=False)",{'n_estimators': 50},0.5614240444007086,0.44396551724137934,0.4073275862068966,0.3502581755593804,0.3244406196213425,0.31318563131856314,0.2917981072555205,0.2829490708878183,0.017777010700724887,0.03261995167414567,0.07024508111839835,0.1301346220227822,0.2512944425267518,0.3512254055919917,0.5676561960648947,0.03418519747759708,0.06040268456375839,0.1170212765957447,0.18576003941857602,0.27884707459542274,0.31876566416040103,0.37765529911585716
52,train_test_data_period_2,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=10, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=10, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 1, 'max_features': 'sqrt', 'n_estimators': 1}",0.5467379758236808,0.006711409395973154,0.0033444816053511705,0.001336898395721925,0.0006680026720106881,0.0674457429048414,0.3109973285841496,0.5157585470085471,0.00022381378692927484,0.00022381378692927484,0.00022381378692927484,0.00022381378692927484,0.045210384959713516,0.31266786034019695,0.8643688451208594,0.00043318171973142733,0.0004195510803440318,0.00038343558282208595,0.0003352891869237217,0.05413372638349189,0.3118303571428571,0.6460354633656741
53,train_test_data_period_2,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=10, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=10, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 1, 'max_features': 'sqrt', 'n_estimators': 10}",0.5948789944413755,0.006711409395973154,0.42474916387959866,0.40641711229946526,0.3927855711422846,0.3762938230383973,0.3688780053428317,0.37780448717948717,0.00022381378692927484,0.028424350940017905,0.06803939122649955,0.13160250671441362,0.2522381378692927,0.3708594449418084,0.6331692032229186,0.00043318171973142733,0.053282987203692046,0.1165644171779141,0.19715004191114838,0.3020233150207691,0.3698660714285714,0.4732351957176313
54,train_test_data_period_2,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=10, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=10, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 1, 'max_features': 'log2', 'n_estimators': 1}",0.5467379758236808,0.006711409395973154,0.0033444816053511705,0.001336898395721925,0.0006680026720106881,0.0674457429048414,0.3109973285841496,0.5157585470085471,0.00022381378692927484,0.00022381378692927484,0.00022381378692927484,0.00022381378692927484,0.045210384959713516,0.31266786034019695,0.8643688451208594,0.00043318171973142733,0.0004195510803440318,0.00038343558282208595,0.0003352891869237217,0.05413372638349189,0.3118303571428571,0.6460354633656741
55,train_test_data_period_2,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=10, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=10, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 1, 'max_features': 'log2', 'n_estimators': 10}",0.6034454309271633,0.30201342281879195,0.18729096989966554,0.2994652406417112,0.38744154976619904,0.38597662771285474,0.3630899376669635,0.36778846153846156,0.010071620411817368,0.012533572068039392,0.050134288272157566,0.12981199641897942,0.25872873769024174,0.36504028648164727,0.6163831692032229,0.01949317738791423,0.023494860499265784,0.08588957055214724,0.1944677284157586,0.3097949886104784,0.36406250000000007,0.460689193710271
56,train_test_data_period_2,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=10, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=10, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 1}",0.5730732738393632,0.06040268456375839,0.23076923076923078,0.09224598930481283,0.18570474281897129,0.3252086811352254,0.31010685663401605,0.34949252136752135,0.0020143240823634737,0.015443151298119965,0.015443151298119965,0.06222023276633841,0.2179946284691137,0.31177260519247985,0.5857206803939122,0.0038986354775828462,0.0289490245437382,0.02645705521472393,0.09321039396479465,0.26102103711644115,0.3109375,0.4377718300434928
57,train_test_data_period_2,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=10, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=10, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 10}",0.5885152536720968,0.40268456375838924,0.3745819397993311,0.39572192513368987,0.40414161656646624,0.3679465776293823,0.36798753339269813,0.35109508547008544,0.01342882721575649,0.025067144136078783,0.06624888093106536,0.13540734109221128,0.2466427931960609,0.3699641897940913,0.5884064458370636,0.02599090318388564,0.04698972099853157,0.11349693251533743,0.20284995808885165,0.29532359640895084,0.3689732142857143,0.43977919036467045
58,train_test_data_period_2,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=10, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=10, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 5, 'max_features': 'log2', 'n_estimators': 1}",0.5717216370764451,0.15436241610738255,0.27759197324414714,0.11096256684491979,0.3413493653974616,0.3335559265442404,0.2889581478183437,0.3736645299145299,0.005147717099373322,0.01857654431512981,0.01857654431512981,0.11436884512085944,0.22358997314234558,0.29051029543419876,0.626230975828111,0.009963179553822829,0.03482273966855464,0.031825153374233126,0.17133277451802179,0.26772075572825943,0.2897321428571428,0.4680495148879224
59,train_test_data_period_2,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=10, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=10, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 5, 'max_features': 'log2', 'n_estimators': 10}",0.6059161046756719,0.4429530201342282,0.39464882943143814,0.4358288770053476,0.4181696726786907,0.389983305509182,0.3842386464826358,0.3575053418803419,0.01477170993733214,0.026410026857654433,0.0729632945389436,0.14010743061772604,0.26141450313339304,0.38630259623992835,0.5991495076096688,0.028589993502274206,0.049507027480595774,0.125,0.20989103101424975,0.31301085354415115,0.3852678571428571,0.4478086316493811
60,train_test_data_period_2,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=10, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=10, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 10, 'max_features': 'sqrt', 'n_estimators': 1}",0.5677531809332124,0.22818791946308725,0.22742474916387959,0.3088235294117647,0.3273213092852371,0.32153589315525877,0.3688780053428317,0.35376602564102566,0.007609668755595345,0.01521933751119069,0.05170098478066249,0.10966875559534467,0.21553267681289168,0.3708594449418084,0.592882721575649,0.01472817847086853,0.028529473463394166,0.08857361963190184,0.16429170159262363,0.2580731609272411,0.3698660714285714,0.4431247908999666
61,train_test_data_period_2,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=10, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=10, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 10, 'max_features': 'sqrt', 'n_estimators': 10}",0.5892132127493603,0.4563758389261745,0.4180602006688963,0.3836898395721925,0.39011356045424184,0.3736227045075125,0.36665182546749775,0.3541666666666667,0.01521933751119069,0.027976723366159355,0.06423455684870188,0.13070725156669652,0.2504476275738585,0.36862130707251567,0.5935541629364369,0.02945635694173706,0.052443885043003985,0.11004601226993865,0.1958088851634535,0.2998794050649873,0.36763392857142857,0.44362663098026095
62,train_test_data_period_2,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=10, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=10, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 10, 'max_features': 'log2', 'n_estimators': 1}",0.5520859922047712,0.19463087248322147,0.24414715719063546,0.2967914438502674,0.3026052104208417,0.28080133555926545,0.3165627782724844,0.33947649572649574,0.006490599820948971,0.016338406445837065,0.049686660698299016,0.10138764547896151,0.18822739480752015,0.3182632050134288,0.5689346463742166,0.012562269872211394,0.03062722886511433,0.08512269938650306,0.15188600167644595,0.22537853410156775,0.31741071428571427,0.4252258280361325
63,train_test_data_period_2,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=10, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=10, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 10, 'max_features': 'log2', 'n_estimators': 10}",0.5950545012556405,0.4161073825503356,0.4013377926421405,0.3983957219251337,0.39345357381429524,0.38464106844741236,0.37689225289403383,0.35550213675213677,0.01387645478961504,0.02685765443151298,0.06669650850492391,0.13182632050134288,0.25783348254252464,0.3789167412712623,0.5957923008057296,0.026857266623348492,0.05034612964128382,0.1142638036809816,0.19748533109807206,0.30872303363258746,0.37790178571428573,0.445299431247909
64,train_test_data_period_2,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=5,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 1}",0.5590972764409536,0.0,0.0,0.0,0.20574482297929192,0.1031719532554257,0.23552983081032947,0.5412660256410257,0.0,0.0,0.0,0.06893464637421665,0.06915846016114592,0.2367949865711728,0.907117278424351,,,,0.10326906957250628,0.08280852204207423,0.2361607142857143,0.6779859484777518
65,train_test_data_period_2,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=5,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 5}",0.5695773974827213,0.006711409395973154,0.0033444816053511705,0.2887700534759358,0.20307281229124916,0.30317195325542573,0.20213713268032057,0.38795405982905984,0.00022381378692927484,0.00022381378692927484,0.048343777976723366,0.06803939122649955,0.20322291853178157,0.20322291853178157,0.6501790510295434,0.00043318171973142733,0.0004195510803440318,0.08282208588957056,0.1019279128248114,0.24333377998124078,0.20267857142857143,0.48594847775175637
66,train_test_data_period_2,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=5,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'entropy', 'max_depth': 1}",0.5590972764409536,0.0,0.0,0.0,0.20574482297929192,0.1031719532554257,0.23552983081032947,0.5412660256410257,0.0,0.0,0.0,0.06893464637421665,0.06915846016114592,0.2367949865711728,0.907117278424351,,,,0.10326906957250628,0.08280852204207423,0.2361607142857143,0.6779859484777518
67,train_test_data_period_2,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=5,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'entropy', 'max_depth': 5}",0.5889912200586227,0.006711409395973154,0.0033444816053511705,0.001336898395721925,0.0006680026720106881,0.32554257095158595,0.31322350845948355,0.38207799145299143,0.00022381378692927484,0.00022381378692927484,0.00022381378692927484,0.00022381378692927484,0.21821844225604298,0.3149059982094897,0.6403312444046553,0.00043318171973142733,0.0004195510803440318,0.00038343558282208595,0.0003352891869237217,0.26128902586091385,0.3140625,0.47858815657410503
68,train_test_data_period_2,GB,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.1, loss='deviance', max_depth=20,
              max_features=None, max_leaf_nodes=None,
              min_impurity_decrease=0.0, min_impurity_split=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=10,
              presort='auto', random_state=None, subsample=1.0, verbose=0,
              warm_start=False)","{'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 1, 'subsample': 0.5}",0.5572211746245092,0.09395973154362416,0.22073578595317725,0.2914438502673797,0.3072812291249165,0.2550918196994992,0.3343722172751558,0.3420138888888889,0.003133393017009848,0.01477170993733214,0.048791405550581916,0.10295434198746643,0.170993733213966,0.3361683079677708,0.5731871083258728,0.006064544076239983,0.0276903713027061,0.08358895705521473,0.154233025984912,0.20474340077716735,0.3352678571428571,0.4284041485446638
